src_ip,dst_ip,src_mac,dst_mac,protocol_name,src_port,dst_port,modbus_trans_id,modbus_func_code,up_pkt_count,down_pkt_count,up_payload_count,down_payload_count,duration,up_payload_mean,down_payload_mean,up_payload_min,down_payload_min,up_payload_max,down_payload_max,up_payload_std,down_payload_std,up_time_interval_mean,down_time_interval_mean,up_time_interval_min,down_time_interval_min,up_time_interval_max,down_time_interval_max,up_time_interval_std,down_time_interval_std
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62131,502,0,0,5,0,540,0,7.472415,108.0,0,108,0,108,0,0.0,0,1.86810375,0,1.197413,0,2.868359,0,0.6311032921128580992945153655,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62132,502,0,0,5,0,540,0,7.472547,108.0,0,108,0,108,0,0.0,0,1.86813675,0,1.197446,0,2.868392,0,0.6311094597529714575495167662,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62133,502,0,0,5,0,540,0,6.275081,108.0,0,108,0,108,0,0.0,0,1.56877025,0,1.382569,0,1.913739,0,0.2039013167875271471514215055,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62134,502,0,0,5,0,540,0,7.472397,108.0,0,108,0,108,0,0.0,0,1.86809925,0,1.197419,0,2.868435,0,0.6311293413296417959526748467,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62135,502,0,0,5,0,540,0,7.472397,108.0,0,108,0,108,0,0.0,0,1.86809925,0,1.197381,0,2.868403,0,0.6311281865106228164394359178,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62136,502,0,0,6,0,648,0,7.472373,108.0,0,108,0,108,0,0.0,0,1.4944746,0,1.197379,0,1.913625,0,0.2351756467448107178692665195,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62137,502,0,0,4,0,432,0,6.274972,108.0,0,108,0,108,0,0.0,0,2.091657333333333333333333333,0,1.492961,0,2.868439,0,0.5754828242918192331694424507,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62138,502,0,0,5,0,540,0,7.472214,108.0,0,108,0,108,0,0.0,0,1.8680535,0,1.197322,0,2.868407,0,0.6311354751669802945018401804,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62139,502,0,0,6,0,648,0,7.472106,108.0,0,108,0,108,0,0.0,0,1.4944212,0,1.197298,0,1.913374,0,0.2351022521112037327222916815,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62140,502,0,0,4,0,432,0,6.274829,108.0,0,108,0,108,0,0.0,0,2.091609666666666666666666667,0,1.492862,0,2.868465,0,0.5755360742220151128525074682,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62141,502,0,0,6,0,648,0,7.472086,108.0,0,108,0,108,0,0.0,0,1.4944172,0,1.197308,0,1.913453,0,0.2351400712812684336581833988,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62142,502,0,0,4,0,432,0,6.274741,108.0,0,108,0,108,0,0.0,0,2.091580333333333333333333333,0,1.492901,0,2.868426,0,0.5755140821655790629824001968,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62143,502,0,0,5,0,540,0,7.471938,108.0,0,108,0,108,0,0.0,0,1.8679845,0,1.197318,0,2.868323,0,0.6311058668339647117972619664,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62144,502,0,0,5,0,540,0,6.274623,108.0,0,108,0,108,0,0.0,0,1.56865575,0,1.382458,0,1.913343,0,0.2037539114966569175531847981,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62145,502,0,0,5,0,540,0,7.471930,108.0,0,108,0,108,0,0.0,0,1.8679825,0,1.197214,0,2.868306,0,0.6311079795761974043018687229,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62146,502,0,0,5,0,540,0,7.471858,108.0,0,108,0,108,0,0.0,0,1.8679645,0,1.197212,0,2.868304,0,0.6311035015468936534238203599,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62147,502,0,0,4,0,432,0,6.274633,108.0,0,108,0,108,0,0.0,0,2.091544333333333333333333333,0,1.492974,0,2.868304,0,0.5754399656554587585222112366,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62148,502,0,0,6,0,648,0,7.471725,108.0,0,108,0,108,0,0.0,0,1.494345,0,1.197339,0,1.913110,0,0.2350168338608960156033973326,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62149,502,0,0,5,0,540,0,7.471743,108.0,0,108,0,108,0,0.0,0,1.86793575,0,1.197293,0,2.868279,0,0.6310779963559872842352065255,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62150,502,0,0,4,0,432,0,6.274448,108.0,0,108,0,108,0,0.0,0,2.091482666666666666666666667,0,1.492937,0,2.868270,0,0.5754492645022862675604453702,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62151,502,0,0,6,0,648,0,7.471664,108.0,0,108,0,108,0,0.0,0,1.4943328,0,1.197368,0,1.913083,0,0.2350125038779000797019115406,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62152,502,0,0,6,0,648,0,7.471658,108.0,0,108,0,108,0,0.0,0,1.4943316,0,1.197231,0,1.913116,0,0.2350513537834657952089757759,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62153,502,0,0,5,0,540,0,7.471548,108.0,0,108,0,108,0,0.0,0,1.867887,0,1.197227,0,2.868395,0,0.6311565868340439018284844213,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62154,502,0,0,4,0,432,0,6.274239,108.0,0,108,0,108,0,0.0,0,2.091413,0,1.493003,0,2.868278,0,0.5754592204926427278003323526,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62155,502,0,0,5,0,540,0,7.471503,108.0,0,108,0,108,0,0.0,0,1.86787575,0,1.197286,0,2.868234,0,0.6310569981762245697883417664,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62156,502,0,0,4,0,432,0,6.274256,108.0,0,108,0,108,0,0.0,0,2.091418666666666666666666667,0,1.493072,0,2.868242,0,0.5754207577262243867011043211,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62157,502,0,0,6,0,648,0,7.471550,108.0,0,108,0,108,0,0.0,0,1.494310,0,1.197332,0,1.912879,0,0.2349538497909749083837283600,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62158,502,0,0,5,0,540,0,7.471565,108.0,0,108,0,108,0,0.0,0,1.86789125,0,1.197286,0,2.868301,0,0.6310718199331099113216033922,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62159,502,0,0,4,0,432,0,6.274264,108.0,0,108,0,108,0,0.0,0,2.091421333333333333333333333,0,1.493076,0,2.868347,0,0.5754770672814763770679153215,0
